problem_family,setting,seed,d,rank,kappa,num_factors,input_columns_multiplier,measurement_multiplier,hidden_dim,num_samples,loss,recovery_error,nrG,stA,condition_score,mean_grad_rank_fraction,min_grad_rank_fraction,max_grad_rank_fraction
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+00 input_mult=2,2,40,10,1.0,5,2,2.0,64,1024,0.003302709606726707,1.0000964584313734,7.199741615243165,6.008169903443445,1.4875354674786236,0.7199741615243165,0.6741468266766676,0.8644564239610025
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+00 input_mult=10,0,40,10,1.0,5,10,2.0,64,1024,0.003079266089219498,1.0000254985647699,7.023467974188398,8.476583030197196,1.2213068601244603,0.7023467974188398,0.6323565909847166,0.9174243411380895
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+00 input_mult=10,1,40,10,1.0,5,10,2.0,64,1024,0.0030986297718665753,1.0002027543178877,7.367059366938153,8.614013039109839,1.2521914758049035,0.7367059366938152,0.6803884666332942,0.9406579445734016
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+00 input_mult=10,2,40,10,1.0,5,10,2.0,64,1024,0.0031951453031253793,1.0000964584313734,7.426911831192774,8.797409866367001,1.2385044668365945,0.7426911831192772,0.6959204894824487,0.9162255221084905
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+01 input_mult=2,0,40,10,10.0,5,2,2.0,64,1024,0.0008341395931473875,1.0004770456972425,4.640014034849574,5.717396639955446,1.0545514771687474,0.4640014034849574,0.4295286356726771,0.554543021795505
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+01 input_mult=2,1,40,10,10.0,5,2,2.0,64,1024,0.0008003380682456893,1.000304731945804,4.433155803399011,6.430874768010315,0.8675711347395308,0.44331558033990104,0.411159618524195,0.5367376299731952
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+01 input_mult=2,2,40,10,10.0,5,2,2.0,64,1024,0.0008666793768334302,1.0004524878180017,4.3574846598768096,6.008169903443445,0.8965697773108238,0.43574846598768097,0.39949068433211526,0.5336724530405941
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+01 input_mult=10,0,40,10,10.0,5,10,2.0,64,1024,0.0007722722521408329,1.0004770456972425,4.667648727929294,8.476583030197196,0.8181745371967125,0.46676487279292933,0.4247869258332077,0.5915504277297989
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+01 input_mult=10,1,40,10,10.0,5,10,2.0,64,1024,0.0007768252695656581,1.000304731945804,5.071216882913371,8.614013039109839,0.8793004978399604,0.507121688291337,0.47350290831150693,0.5974697393634222
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+01 input_mult=10,2,40,10,10.0,5,10,2.0,64,1024,0.0007929467342438654,1.0004524878180017,5.034168740455634,8.797409866367001,0.8496895519593182,0.5034168740455633,0.46838150600758804,0.5906579456943601
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+02 input_mult=2,0,40,10,100.0,5,2,2.0,64,1024,0.0005218833456097499,1.0008724473442758,3.1238105654252424,5.717396639955446,0.722033282221748,0.31238105654252424,0.29826839866402594,0.3439678876150044
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+02 input_mult=2,1,40,10,100.0,5,2,2.0,64,1024,0.0005232720717090037,1.000232458582274,2.7399458637274714,6.430874768010315,0.5356421560910796,0.27399458637274715,0.25577101653963286,0.33338257489609
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+02 input_mult=2,2,40,10,100.0,5,2,2.0,64,1024,0.0005772347723073882,1.0005709973071442,2.6281887650794653,6.008169903443445,0.5419334608166111,0.26281887650794655,0.2446674641873099,0.3185835159738348
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+02 input_mult=10,0,40,10,100.0,5,10,2.0,64,1024,0.0004950733647463985,1.0008724473442758,3.0244913766048382,8.476583030197196,0.5418504952515493,0.3024491376604838,0.28597154414785964,0.3507377696549869
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+02 input_mult=10,1,40,10,100.0,5,10,2.0,64,1024,0.0004877542212051928,1.000232458582274,3.2418400783376895,8.614013039109839,0.5679345693894937,0.3241840078337689,0.3090292218092822,0.365109978688961
MatrixFactorizationInput,scan MF d=40 r=10 factors=5 kappa=1e+02 input_mult=10,2,40,10,100.0,5,10,2.0,64,1024,0.0004925341638898437,1.0005709973071442,3.413682448593275,8.797409866367001,0.586780356322216,0.34136824485932743,0.32842487537663934,0.36892787629702806
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+00 input_mult=2,0,40,10,1.0,10,2,2.0,64,1024,0.003205744308145014,0.9994974850916912,6.819089064091054,5.73251511930654,1.3018501738343353,0.6819089064091054,0.6584873221877177,0.8620342430644354
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+00 input_mult=2,1,40,10,1.0,10,2,2.0,64,1024,0.0030694256740473446,0.9998605298090658,6.071996907022653,5.341777944094604,1.2901752418896784,0.6071996907022653,0.5761580976776661,0.8405831526519233
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+00 input_mult=2,2,40,10,1.0,10,2,2.0,64,1024,0.0033018782911377565,1.000022840323721,6.626271039385893,5.561450375239144,1.3078005933767056,0.6626271039385891,0.6394762476189977,0.8644366123650075
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+00 input_mult=10,0,40,10,1.0,10,10,2.0,64,1024,0.0030761536884117827,0.9994974850916912,7.379028679301278,7.032411381403158,1.300492273746745,0.7379028679301278,0.7151957513329401,0.9173766763442002
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+00 input_mult=10,1,40,10,1.0,10,10,2.0,64,1024,0.0030963735480813094,0.9998605298090658,6.559149108998002,7.376145849594542,1.0628955423818924,0.6559149108998003,0.6209903454477648,0.9406461483986345
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+00 input_mult=10,2,40,10,1.0,10,10,2.0,64,1024,0.0031944548729552374,1.000022840323721,6.436114042372556,6.609981835364501,1.2390321457996436,0.6436114042372556,0.6057451467170767,0.9161872427439942
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+01 input_mult=2,0,40,10,10.0,10,2,2.0,64,1024,0.000832099683499764,0.9988801907398518,4.851003365018025,5.73251511930654,0.9341929247216137,0.4851003365018025,0.4727334073108354,0.5544868130427802
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+01 input_mult=2,1,40,10,10.0,10,2,2.0,64,1024,0.0007999863411029426,1.000169697496292,4.271667936362528,5.341777944094604,0.9169466404160597,0.4271667936362529,0.41042908739569794,0.5368661759123595
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+01 input_mult=2,2,40,10,10.0,10,2,2.0,64,1024,0.0008659513196406808,1.0002254134278326,4.867532012281762,5.561450375239144,0.9754039535621025,0.4867532012281762,0.4786703407132098,0.5333628173867806
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+01 input_mult=10,0,40,10,10.0,10,10,2.0,64,1024,0.0007696590325713213,0.9988801907398518,4.98479366483718,7.032411381403158,0.8827660863924184,0.498479366483718,0.48391267994773957,0.592239018582766
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+01 input_mult=10,1,40,10,10.0,10,10,2.0,64,1024,0.000776636752253149,1.000169697496292,4.231340867690895,7.376145849594542,0.6871397478436385,0.4231340867690895,0.39978342910343184,0.5964823763263576
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+01 input_mult=10,2,40,10,10.0,10,10,2.0,64,1024,0.000792321304423582,1.0002254134278326,4.6147480485378,6.609981835364501,0.9001486212170914,0.46147480485378,0.44127927116070087,0.5906655303295635
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+02 input_mult=2,0,40,10,100.0,10,2,2.0,64,1024,0.0005202910974511017,0.9987395568658837,3.3160926483554776,5.73251511930654,0.6434936954271033,0.3316092648355477,0.3279147399541682,0.34930923104480477
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+02 input_mult=2,1,40,10,100.0,10,2,2.0,64,1024,0.0005231003432125523,1.0005846000323775,2.8620273715180096,5.341777944094604,0.6188557437390809,0.28620273715180095,0.2792715207591069,0.33335351375969896
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+02 input_mult=2,2,40,10,100.0,10,2,2.0,64,1024,0.0005767225512812924,1.0003688887368298,3.3669185044953522,5.561450375239144,0.682085261198071,0.3366918504495352,0.3179092929903689,0.35584039365037723
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+02 input_mult=10,0,40,10,100.0,10,10,2.0,64,1024,0.000492793103770557,0.9987395568658837,3.183444811787747,7.032411381403158,0.5679476767649309,0.31834448117877473,0.3127358995292976,0.35107874157689106
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+02 input_mult=10,1,40,10,100.0,10,10,2.0,64,1024,0.00048810152611301807,1.0005846000323775,2.6570891316504643,7.376145849594542,0.43301283648911887,0.2657089131650464,0.2534132773844936,0.36380556039438516
MatrixFactorizationInput,scan MF d=40 r=10 factors=10 kappa=1e+02 input_mult=10,2,40,10,100.0,10,10,2.0,64,1024,0.0004921290620869102,1.0003688887368298,3.3877468335906102,6.609981835364501,0.6723002411596806,0.3387746833590611,0.3332207876414149,0.36884796601730657
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+00 input_mult=2,0,60,2,1.0,2,2,2.0,64,1024,0.0002672438163449305,1.000302489562791,1.530272040369021,12.12471013309682,0.39793649013806215,0.7651360201845105,0.5405328731192846,0.9897391672497364
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+00 input_mult=2,1,60,2,1.0,2,2,2.0,64,1024,0.00022473375338519303,1.0001319118153211,1.9255636799643692,11.483508776326314,0.619332599785582,0.9627818399821846,0.9377556329356042,0.987808047028765
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+00 input_mult=2,2,60,2,1.0,2,2,2.0,64,1024,0.0002895183515014321,1.0005185709207067,1.4885983688963156,11.094776429307174,0.37270240061868753,0.7442991844481578,0.5340632125400847,0.9545351563562309
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+00 input_mult=10,0,60,2,1.0,2,10,2.0,64,1024,0.0002611172275181904,1.000302489562791,1.563992066562334,18.454885965915185,0.3911210498659935,0.781996033281167,0.5672514471252114,0.9967406194371226
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+00 input_mult=10,1,60,2,1.0,2,10,2.0,64,1024,0.00029599403229239526,1.0001319118153211,1.9247339114435802,19.0203221106469,0.573364166573606,0.9623669557217901,0.9273177256698171,0.9974161857737631
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+00 input_mult=10,2,60,2,1.0,2,10,2.0,64,1024,0.0002895198427862643,1.0005185709207067,1.8928039822585752,19.398252401069005,0.5062472004300287,0.9464019911292876,0.9074558437565287,0.9853481385020464
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+01 input_mult=2,0,60,2,10.0,2,2,2.0,64,1024,0.00013822469108766637,1.0002655563122171,1.337034692088633,12.12471013309682,0.5120768695217918,0.6685173460443165,0.5959752968843536,0.7410593952042793
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+01 input_mult=2,1,60,2,10.0,2,2,2.0,64,1024,0.00010272364757075254,1.0001862798027485,1.2009041282026263,11.483508776326314,0.3872758482767357,0.6004520641013131,0.5866531368679017,0.6142509913347245
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+01 input_mult=2,2,60,2,10.0,2,2,2.0,64,1024,0.00012233241389667988,1.001322053656476,1.1393219371298033,11.094776429307174,0.3523929738214988,0.5696609685649017,0.528166882658595,0.6111550544712084
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+01 input_mult=10,0,60,2,10.0,2,10,2.0,64,1024,0.0001334542347105877,1.0002655563122171,1.4639904963933503,18.454885965915185,0.5637186372633968,0.7319952481966752,0.6098593955633085,0.8541311008300418
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+01 input_mult=10,1,60,2,10.0,2,10,2.0,64,1024,0.00014150673188865638,1.0001862798027485,1.1678894816449437,19.0203221106469,0.3463634660155131,0.5839447408224718,0.5599293607827028,0.6079601208622408
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+01 input_mult=10,2,60,2,10.0,2,10,2.0,64,1024,0.00014654769665368013,1.001322053656476,1.1197747304500265,19.398252401069005,0.3002168774747218,0.5598873652250133,0.5382894852301229,0.5814852452199036
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+02 input_mult=2,0,60,2,100.0,2,2,2.0,64,1024,0.00013694176678887506,1.0002345142216367,1.1581522186818045,12.12471013309682,0.4468568317579302,0.5790761093409023,0.5108586823547345,0.6472935363270701
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+02 input_mult=2,1,60,2,100.0,2,2,2.0,64,1024,0.00010151357810619509,1.000180557675724,1.0349743954220136,11.483508776326314,0.34229474584547165,0.5174871977110068,0.5142618024061261,0.5207125930158876
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+02 input_mult=2,2,60,2,100.0,2,2,2.0,64,1024,0.00012064506587741437,1.0013649633020012,1.0347002369961218,11.094776429307174,0.3435605700261555,0.5173501184980609,0.5131887814209944,0.5215114555751275
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+02 input_mult=10,0,60,2,100.0,2,10,2.0,64,1024,0.0001321777804694544,1.0002345142216367,1.048968820973637,18.454885965915185,0.35754845044774464,0.5244844104868185,0.512791821073703,0.5361769998999341
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+02 input_mult=10,1,60,2,100.0,2,10,2.0,64,1024,0.00013996616182995858,1.000180557675724,1.0330330168920807,19.0203221106469,0.3204235735601177,0.5165165084460404,0.5127142831212765,0.5203187337708041
MatrixFactorizationInput,scan MF d=60 r=2 factors=2 kappa=1e+02 input_mult=10,2,60,2,100.0,2,10,2.0,64,1024,0.00014513144742076683,1.0013649633020012,1.0178041169135477,19.398252401069005,0.28297608187236906,0.5089020584567738,0.5083917307548764,0.5094123861586712
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+00 input_mult=2,0,60,2,1.0,5,2,2.0,64,1024,0.0002669667802307817,0.9998183415843581,1.4545535376628762,5.877050150743339,0.653186147308948,0.7272767688314381,0.648603222285366,0.989559046138656
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+00 input_mult=2,1,60,2,1.0,5,2,2.0,64,1024,0.00022469405112600613,0.999496947832949,1.289838534111128,5.611102035891288,0.5506015493260484,0.644919267055564,0.5580874092103397,0.9882418500365172
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+00 input_mult=2,2,60,2,1.0,5,2,2.0,64,1024,0.0002888913373045459,0.9999127445223129,1.865400579427479,5.396672998001266,0.941337072551287,0.9327002897137395,0.8834064447687956,0.9547493949465347
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+00 input_mult=10,0,60,2,1.0,5,10,2.0,64,1024,0.0002608773250104,0.9998183415843581,1.3253258384341744,8.470708727338069,0.5402956181652135,0.6626629192170872,0.5758506375983252,0.9966206831916052
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+00 input_mult=10,1,60,2,1.0,5,10,2.0,64,1024,0.0002954229347945545,0.999496947832949,1.273057186466778,8.517736105918898,0.5706936829180083,0.636528593233389,0.5454728754866094,0.9974180305620591
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+00 input_mult=10,2,60,2,1.0,5,10,2.0,64,1024,0.00028917938184943123,0.9999127445223129,1.9311172116362834,8.75316306364665,0.9066533211188184,0.9655586058181417,0.9426733071352517,0.9853976363842184
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+01 input_mult=2,0,60,2,10.0,5,2,2.0,64,1024,0.00013784762472560805,0.9994176439227611,1.0414046965182446,5.877050150743339,0.49236496269373314,0.5207023482591223,0.5013466775338781,0.5974849567615188
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+01 input_mult=2,1,60,2,10.0,5,2,2.0,64,1024,0.00010274639934347015,1.0001551688720514,1.0837141765982097,5.611102035891288,0.5097001064702876,0.5418570882991048,0.5234546406699614,0.6154627224409596
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+01 input_mult=2,2,60,2,10.0,5,2,2.0,64,1024,0.00012208353876534697,0.999880205748653,1.2668669806257873,5.396672998001266,0.6483290421426106,0.6334334903128936,0.6090346194912216,0.6600618064063373
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+01 input_mult=10,0,60,2,10.0,5,10,2.0,64,1024,0.00013320485186516336,0.9994176439227611,1.1433377541609153,8.470708727338069,0.5202762756329511,0.5716688770804577,0.5554330008323906,0.610168371468958
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+01 input_mult=10,1,60,2,10.0,5,10,2.0,64,1024,0.00014135403307209322,1.0001551688720514,1.1173255963515845,8.517736105918898,0.5668541835976193,0.5586627981757922,0.5466332790403637,0.6062709648404025
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+01 input_mult=10,2,60,2,10.0,5,10,2.0,64,1024,0.0001461235221478773,0.999880205748653,1.1583597137316357,8.75316306364665,0.5458580723345744,0.5791798568658179,0.5743996981948889,0.5906688348835986
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+02 input_mult=2,0,60,2,100.0,5,2,2.0,64,1024,0.0001365546974020258,0.9993893937948408,1.037049152167322,5.877050150743339,0.5088183484966763,0.518524576083661,0.5118196696259519,0.5208946828681696
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+02 input_mult=2,1,60,2,100.0,5,2,2.0,64,1024,0.00010154257528210318,1.0002729265782542,1.298788301066455,5.611102035891288,0.6596070466691268,0.6493941505332275,0.5151651855012825,0.6855143285313325
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+02 input_mult=2,2,60,2,100.0,5,2,2.0,64,1024,0.0001204340046526368,0.9998843717699449,1.0115122342953153,5.396672998001266,0.5119283804824823,0.5057561171476577,0.5041386478243328,0.5112198755921921
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+02 input_mult=10,0,60,2,100.0,5,10,2.0,64,1024,0.00013192744959026668,0.9993893937948408,1.0903314972961091,8.470708727338069,0.510986223232403,0.5451657486480546,0.5135478243761308,0.5548665773644901
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+02 input_mult=10,1,60,2,100.0,5,10,2.0,64,1024,0.00013985530288152312,1.0002729265782542,1.0175219829446678,8.517736105918898,0.526421329007593,0.5087609914723339,0.5082825197853722,0.5105034190664944
MatrixFactorizationInput,scan MF d=60 r=2 factors=5 kappa=1e+02 input_mult=10,2,60,2,100.0,5,10,2.0,64,1024,0.00014469890155806704,0.9998843717699449,1.022991367503152,8.75316306364665,0.4831611754359734,0.511495683751576,0.5090970959128268,0.5141428060186873
MatrixFactorizationInput,scan MF d=60 r=2 factors=10 kappa=1e+00 input_mult=2,0,60,2,1.0,10,2,2.0,64,1024,0.00026730297293291736,0.9996998941245755,1.4199938683828417,3.7309302098371093,0.7628440675731747,0.7099969341914208,0.6666979711936758,0.9892950786526927
MatrixFactorizationInput,scan MF d=60 r=2 factors=10 kappa=1e+00 input_mult=2,1,60,2,1.0,10,2,2.0,64,1024,0.00022448539182593646,0.9997054466991838,1.2014917112495662,3.54956225713945,0.6470689087922329,0.6007458556247831,0.5564694201714514,0.9882663515577464
MatrixFactorizationInput,scan MF d=60 r=2 factors=10 kappa=1e+00 input_mult=2,2,60,2,1.0,10,2,2.0,64,1024,0.00028947894687703313,1.0004425155883774,1.2815307767016937,3.5519005598637063,0.6651444806319643,0.6407653883508468,0.6057515983733829,0.9544291447966392
MatrixFactorizationInput,scan MF d=60 r=2 factors=10 kappa=1e+00 input_mult=10,0,60,2,1.0,10,10,2.0,64,1024,0.0002610458349180489,0.9996998941245755,1.7312107774282075,5.153849038268971,0.8571176712691907,0.8656053887141038,0.823624070733853,0.9966609573123053
